delivery_person_id,delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,temperature,humidity,distance_km,target,type_of_order_buffet,type_of_order_drinks,type_of_order_meal,type_of_order_snack,type_of_vehicle_electric_scooter,type_of_vehicle_motorcycle,type_of_vehicle_scooter,traffic_level_high,traffic_level_low,traffic_level_moderate,traffic_level_very_high,traffic_level_very_low,weather_description_broken_clouds,weather_description_clear_sky,weather_description_few_clouds,weather_description_fog,weather_description_haze,weather_description_mist,weather_description_moderate_rain,weather_description_overcast_clouds,weather_description_scattered_clouds,weather_description_smoke
299,21,4.8,11.024839,77.007003,11.104839,77.087003,25.06,73.0,14.79,67.19,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1092,26,4.8,21.149569,72.772697,21.219569,72.842697,23.11,43.0,13.93,57.03,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
938,31,4.7,18.539299,73.897902,18.569299,73.927902,19.18,65.0,9.65,45.14,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
508,35,4.8,22.728163,75.884212,22.768163,75.924212,17.1,72.0,8.77,41.06,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
933,30,4.5,12.337978,76.616792,12.447978,76.726792,18.23,82.0,20.5,35.05,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1001,34,4.1,23.416792,85.316842,23.476792,85.376842,16.05,94.0,14.22,41.31,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
259,20,4.1,12.972793,80.249982,13.012793,80.289982,26.55,87.0,9.89,52.14,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
231,35,4.6,13.005801,80.250744,13.065801,80.310744,26.51,87.0,12.43,33.6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
625,34,4.8,26.479108,80.315042,26.539108,80.375042,21.77,56.0,13.12,39.55,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1025,24,4.6,23.374989,85.335486,23.434989,85.395486,16.23,94.0,17.83,34.15,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
545,23,4.6,22.745536,75.893106,22.825536,75.973106,17.23,53.0,16.86,28.7,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
584,34,4.9,26.902908,75.792934,26.982908,75.872934,19.9,68.0,14.46,28.3,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
16,20,4.8,27.160934,78.044095,27.180934,78.064095,21.67,52.0,7.2,54.81,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
585,22,4.9,26.902908,75.792934,26.962908,75.852934,19.67,68.0,10.48,41.28,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1096,22,4.6,21.149834,72.778666,21.199834,72.828666,23.23,43.0,9.44,53.97,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
455,37,5.0,17.438263,78.397865,17.488263,78.447865,21.35,64.0,13.23,57.14,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
385,22,4.9,15.546594,73.760431,15.626594,73.840431,25.99,59.0,14.73,51.19,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
432,31,4.6,17.428294,78.404423,17.458294,78.434423,21.42,65.0,8.38,47.97,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
231,23,4.3,13.005801,80.250744,13.065801,80.310744,26.51,87.0,12.43,33.6,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
475,32,4.8,17.440827,78.393391,17.480827,78.433391,21.38,64.0,11.48,37.7,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
932,30,4.8,12.334022,76.618203,12.394022,76.678203,18.43,81.0,13.56,40.19,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
598,33,4.0,26.892312,75.806896,26.962312,75.876896,19.99,68.0,13.63,34.2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
556,21,4.5,26.914142,75.805704,26.984142,75.875704,19.83,68.0,13.36,27.9,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
263,30,4.6,13.027018,80.254791,13.077018,80.304791,26.49,87.0,10.95,34.7,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
932,29,4.8,12.334022,76.618203,12.364022,76.648203,18.17,81.0,8.24,47.03,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
238,28,4.7,1.302978,80.208812,1.306978,80.248812,26.4,88.0,8.51,44.39,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
532,25,4.8,22.760072,75.892574,22.830072,75.962574,17.18,53.0,12.85,51.81,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
187,35,4.7,12.972161,77.596014,13.002161,77.626014,19.49,91.0,6.02,43.86,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
325,30,4.8,11.003681,76.975525,11.043681,77.015525,24.84,73.0,8.14,49.28,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
524,27,4.9,2.274806,0.758934,2.282806,0.759734,17.23,53.0,16.68,61.56,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
261,32,4.9,12.972793,80.249982,13.032793,80.309982,26.55,87.0,10.01,40.78,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
443,34,4.9,17.411028,78.329645,17.461028,78.379645,21.15,66.0,12.29,53.31,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
334,35,4.1,11.026117,76.944652,11.066117,76.984652,24.83,73.0,8.81,46.94,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
898,27,5.0,12.323994,76.626167,12.403994,76.706167,18.43,82.0,17.61,55.36,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
340,21,4.8,11.022298,76.998349,11.092298,77.068349,25.0,73.0,13.39,30.4,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
263,34,5.0,13.027018,80.254791,13.077018,80.304791,26.49,87.0,10.95,41.7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
256,20,5.0,13.064181,80.236442,13.104181,80.276442,26.38,88.0,8.86,48.61,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
915,30,4.8,12.310972,76.659264,12.350972,76.699264,18.07,81.0,8.67,41.47,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
448,25,4.5,17.455894,78.375467,17.495894,78.415467,21.33,65.0,9.41,39.31,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
1019,38,4.9,23.351058,85.325731,23.411058,85.385731,16.2,94.0,11.07,61.11,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
632,22,4.8,26.474986,80.342796,26.524986,80.392796,21.75,55.0,12.7,32.15,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1056,30,4.9,21.173493,72.801953,21.213493,72.841953,23.15,43.0,8.48,22.2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
853,38,4.7,19.207222,72.972281,19.287222,73.052281,26.93,49.0,13.01,56.53,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
1108,26,4.6,22.307898,73.167788,22.357898,73.217788,19.01,82.0,12.86,55.53,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
305,32,4.9,11.021278,76.995017,11.101278,77.075017,25.01,73.0,15.45,55.19,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
528,36,4.1,22.745049,75.892471,22.805049,75.952471,17.18,72.0,13.4,60.06,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
978,31,4.5,18.636215,73.751081,18.676215,73.791081,18.99,65.0,9.33,45.19,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
559,27,5.0,26.913483,75.803139,26.983483,75.873139,19.83,68.0,12.6,48.64,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
963,37,4.9,18.536562,73.896485,18.576562,73.936485,19.23,65.0,12.37,45.36,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
756,26,4.9,22.539129,88.365507,22.589129,88.415507,23.0,83.0,11.77,47.86,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
345,21,4.7,10.994136,76.963303,11.054136,77.023303,24.86,73.0,11.62,52.97,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1092,25,4.5,21.149569,72.772697,21.219569,72.842697,23.11,43.0,13.93,57.78,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
226,39,4.8,13.066762,80.251865,13.106762,80.291865,26.37,88.0,9.7,24.6,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
566,36,4.0,26.905287,75.794592,26.985287,75.874592,19.9,68.0,15.47,65.64,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
703,25,5.0,9.957144,76.296783,10.027144,76.366783,22.92,94.0,14.94,62.81,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
430,21,5.0,17.428294,78.404423,17.468294,78.444423,21.45,64.0,11.47,30.05,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
930,21,4.6,12.334022,76.618203,12.404022,76.688203,18.45,82.0,16.31,55.89,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
528,34,4.8,22.745049,75.892471,22.805049,75.952471,17.18,72.0,13.4,51.72,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
853,27,4.1,19.207222,72.972281,19.257222,73.022281,27.05,48.0,8.85,39.94,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
230,25,4.6,13.005801,80.250744,13.055801,80.300744,26.52,88.0,9.26,53.06,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
502,27,5.0,22.753659,75.903365,22.793659,75.943365,17.12,72.0,9.33,40.78,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
947,36,4.6,18.554382,73.798206,18.584382,73.828206,19.27,65.0,9.31,32.25,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
146,35,5.0,12.979096,77.640625,13.019096,77.680625,19.47,93.0,10.38,60.06,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
510,27,4.5,22.728163,75.884212,22.788163,75.944212,17.12,72.0,12.96,66.64,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
819,34,4.4,19.003517,7.282765,19.043517,7.286765,27.0,44.0,8.49,39.85,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
921,31,4.2,12.316967,76.603067,12.386967,76.673067,18.42,81.0,18.74,53.97,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1004,30,4.7,23.359033,85.325347,23.419033,85.385347,16.17,94.0,11.64,58.94,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
569,27,4.7,26.911927,75.797282,26.991927,75.877282,19.94,68.0,15.07,59.03,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
75,26,5.0,25.450317,81.831681,25.490317,81.871681,22.25,54.0,9.29,29.0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
